cardFinish,currency,date,gameAvailability,price,priceProvider,providerListing,uuid
foil,USD,2023-11-05,paper,5.0,cardkingdom,buylist,53ef4efa-ed8d-5009-aee7-fab32310eb5e
normal,USD,2023-11-05,paper,0.49,cardkingdom,retail,53ef4efa-ed8d-5009-aee7-fab32310eb5e
foil,USD,2023-11-05,paper,9.99,cardkingdom,retail,53ef4efa-ed8d-5009-aee7-fab32310eb5e
normal,USD,2023-11-05,paper,8.61,cardsphere,retail,53ef4efa-ed8d-5009-aee7-fab32310eb5e
normal,USD,2023-11-05,mtgo,2.36,cardhoarder,retail,25faec42-eb6b-521a-8674-c5712f71228a
foil,USD,2023-11-05,mtgo,4.88,cardhoarder,retail,25faec42-eb6b-521a-8674-c5712f71228a
normal,USD,2023-11-05,paper,0.06,tcgplayer,buylist,25faec42-eb6b-521a-8674-c5712f71228a
foil,USD,2023-11-05,paper,8.95,tcgplayer,buylist,25faec42-eb6b-521a-8674-c5712f71228a
normal,USD,2023-11-05,paper,0.48,tcgplayer,retail,25faec42-eb6b-521a-8674-c5712f71228a
foil,USD,2023-11-05,paper,17.73,tcgplayer,retail,25faec42-eb6b-521a-8674-c5712f71228a
normal,EUR,2023-11-05,paper,0.2,cardmarket,retail,25faec42-eb6b-521a-8674-c5712f71228a
foil,EUR,2023-11-05,paper,12.49,cardmarket,retail,25faec42-eb6b-521a-8674-c5712f71228a
normal,USD,2023-11-05,paper,0.24,cardkingdom,buylist,25faec42-eb6b-521a-8674-c5712f71228a
foil,USD,2023-11-05,paper,7.5,cardkingdom,buylist,25faec42-eb6b-521a-8674-c5712f71228a
normal,USD,2023-11-05,paper,0.79,cardkingdom,retail,25faec42-eb6b-521a-8674-c5712f71228a
foil,USD,2023-11-05,paper,14.99,cardkingdom,retail,25faec42-eb6b-521a-8674-c5712f71228a
normal,USD,2023-11-05,paper,0.46,cardsphere,retail,25faec42-eb6b-521a-8674-c5712f71228a
normal,USD,2023-11-05,mtgo,0.04,cardhoarder,retail,a1a74fb8-5eef-5aa3-be00-aa9789256544
foil,USD,2023-11-05,mtgo,0.29,cardhoarder,retail,a1a74fb8-5eef-5aa3-be00-aa9789256544
normal,USD,2023-11-05,paper,0.24,tcgplayer,buylist,a1a74fb8-5eef-5aa3-be00-aa9789256544
foil,USD,2023-11-05,paper,4.18,tcgplayer,buylist,a1a74fb8-5eef-5aa3-be00-aa9789256544
normal,USD,2023-11-05,paper,0.59,tcgplayer,retail,a1a74fb8-5eef-5aa3-be00-aa9789256544
foil,USD,2023-11-05,paper,8.0,tcgplayer,retail,a1a74fb8-5eef-5aa3-be00-aa9789256544
normal,EUR,2023-11-05,paper,0.63,cardmarket,retail,a1a74fb8-5eef-5aa3-be00-aa9789256544
foil,EUR,2023-11-05,paper,9.95,cardmarket,retail,a1a74fb8-5eef-5aa3-be00-aa9789256544
normal,USD,2023-11-05,paper,0.06,cardkingdom,buylist,a1a74fb8-5eef-5aa3-be00-aa9789256544
foil,USD,2023-11-05,paper,3.5,cardkingdom,buylist,a1a74fb8-5eef-5aa3-be00-aa9789256544
normal,USD,2023-11-05,paper,0.49,cardkingdom,retail,a1a74fb8-5eef-5aa3-be00-aa9789256544
foil,USD,2023-11-05,paper,6.99,cardkingdom,retail,a1a74fb8-5eef-5aa3-be00-aa9789256544
normal,USD,2023-11-05,paper,7.84,cardsphere,retail,a1a74fb8-5eef-5aa3-be00-aa9789256544
normal,USD,2023-11-05,mtgo,0.22,cardhoarder,retail,bd3043d9-d3d3-582d-9ebc-970936a83279
foil,USD,2023-11-05,mtgo,0.68,cardhoarder,retail,bd3043d9-d3d3-582d-9ebc-970936a83279
normal,USD,2023-11-05,paper,0.01,tcgplayer,buylist,bd3043d9-d3d3-582d-9ebc-970936a83279
foil,USD,2023-11-05,paper,05.07,tcgplayer,buylist,bd3043d9-d3d3-582d-9ebc-970936a83279
normal,USD,2023-11-05,paper,0.3,tcgplayer,retail,bd3043d9-d3d3-582d-9ebc-970936a83279
foil,USD,2023-11-05,paper,10.47,tcgplayer,retail,bd3043d9-d3d3-582d-9ebc-970936a83279
normal,EUR,2023-11-05,paper,0.08,cardmarket,retail,bd3043d9-d3d3-582d-9ebc-970936a83279
foil,EUR,2023-11-05,paper,14.99,cardmarket,retail,bd3043d9-d3d3-582d-9ebc-970936a83279
normal,USD,2023-11-05,paper,0.04,cardkingdom,buylist,bd3043d9-d3d3-582d-9ebc-970936a83279
foil,USD,2023-11-05,paper,4.5,cardkingdom,buylist,bd3043d9-d3d3-582d-9ebc-970936a83279
normal,USD,2023-11-05,paper,0.35,cardkingdom,retail,bd3043d9-d3d3-582d-9ebc-970936a83279
foil,USD,2023-11-05,paper,8.99,cardkingdom,retail,bd3043d9-d3d3-582d-9ebc-970936a83279
normal,USD,2023-11-05,paper,8.14,cardsphere,retail,bd3043d9-d3d3-582d-9ebc-970936a83279
normal,USD,2023-11-05,mtgo,0.05,cardhoarder,retail,e341f86f-6b40-5e23-91a0-01f80597e73c
foil,USD,2023-11-05,mtgo,0.72,cardhoarder,retail,e341f86f-6b40-5e23-91a0-01f80597e73c
normal,USD,2023-11-05,paper,0.06,tcgplayer,buylist,e341f86f-6b40-5e23-91a0-01f80597e73c
foil,USD,2023-11-05,paper,0.95,tcgplayer,buylist,e341f86f-6b40-5e23-91a0-01f80597e73c
normal,USD,2023-11-05,paper,0.37,tcgplayer,retail,e341f86f-6b40-5e23-91a0-01f80597e73c
foil,USD,2023-11-05,paper,2.79,tcgplayer,retail,e341f86f-6b40-5e23-91a0-01f80597e73c
normal,EUR,2023-11-05,paper,0.11,cardmarket,retail,e341f86f-6b40-5e23-91a0-01f80597e73c
foil,EUR,2023-11-05,paper,2.95,cardmarket,retail,e341f86f-6b40-5e23-91a0-01f80597e73c
normal,USD,2023-11-05,paper,0.04,cardkingdom,buylist,e341f86f-6b40-5e23-91a0-01f80597e73c
foil,USD,2023-11-05,paper,1.58,cardkingdom,buylist,e341f86f-6b40-5e23-91a0-01f80597e73c
normal,USD,2023-11-05,paper,0.39,cardkingdom,retail,e341f86f-6b40-5e23-91a0-01f80597e73c
foil,USD,2023-11-05,paper,4.49,cardkingdom,retail,e341f86f-6b40-5e23-91a0-01f80597e73c
normal,USD,2023-11-05,paper,2.59,cardsphere,retail,e341f86f-6b40-5e23-91a0-01f80597e73c
normal,USD,2023-11-05,mtgo,0.04,cardhoarder,retail,1ca6a99e-0980-5a34-b0f6-79cf08ba2f51
foil,USD,2023-11-05,mtgo,0.6,cardhoarder,retail,1ca6a99e-0980-5a34-b0f6-79cf08ba2f51
normal,USD,2023-11-05,paper,0.1,tcgplayer,buylist,1ca6a99e-0980-5a34-b0f6-79cf08ba2f51
foil,USD,2023-11-05,paper,0.51,tcgplayer,buylist,1ca6a99e-0980-5a34-b0f6-79cf08ba2f51
normal,USD,2023-11-05,paper,0.35,tcgplayer,retail,1ca6a99e-0980-5a34-b0f6-79cf08ba2f51
foil,USD,2023-11-05,paper,3.33,tcgplayer,retail,1ca6a99e-0980-5a34-b0f6-79cf08ba2f51
normal,EUR,2023-11-05,paper,0.1,cardmarket,retail,1ca6a99e-0980-5a34-b0f6-79cf08ba2f51
foil,EUR,2023-11-05,paper,02.09,cardmarket,retail,1ca6a99e-0980-5a34-b0f6-79cf08ba2f51
normal,USD,2023-11-05,paper,0.07,cardkingdom,buylist,1ca6a99e-0980-5a34-b0f6-79cf08ba2f51
foil,USD,2023-11-05,paper,0.75,cardkingdom,buylist,1ca6a99e-0980-5a34-b0f6-79cf08ba2f51
normal,USD,2023-11-05,paper,0.69,cardkingdom,retail,1ca6a99e-0980-5a34-b0f6-79cf08ba2f51
foil,USD,2023-11-05,paper,2.49,cardkingdom,retail,1ca6a99e-0980-5a34-b0f6-79cf08ba2f51
normal,USD,2023-11-05,paper,3.1,cardsphere,retail,1ca6a99e-0980-5a34-b0f6-79cf08ba2f51
normal,USD,2023-11-05,mtgo,0.04,cardhoarder,retail,233c7c1a-bec5-54e9-95f2-2c69f210111f
foil,USD,2023-11-05,mtgo,0.6,cardhoarder,retail,233c7c1a-bec5-54e9-95f2-2c69f210111f
normal,USD,2023-11-05,paper,0.01,tcgplayer,buylist,233c7c1a-bec5-54e9-95f2-2c69f210111f
foil,USD,2023-11-05,paper,1.33,tcgplayer,buylist,233c7c1a-bec5-54e9-95f2-2c69f210111f
normal,USD,2023-11-05,paper,0.35,tcgplayer,retail,233c7c1a-bec5-54e9-95f2-2c69f210111f
foil,USD,2023-11-05,paper,5.22,tcgplayer,retail,233c7c1a-bec5-54e9-95f2-2c69f210111f
normal,EUR,2023-11-05,paper,0.03,cardmarket,retail,233c7c1a-bec5-54e9-95f2-2c69f210111f
foil,EUR,2023-11-05,paper,2.0,cardmarket,retail,233c7c1a-bec5-54e9-95f2-2c69f210111f
normal,USD,2023-11-05,paper,0.04,cardkingdom,buylist,233c7c1a-bec5-54e9-95f2-2c69f210111f
foil,USD,2023-11-05,paper,1.6,cardkingdom,buylist,233c7c1a-bec5-54e9-95f2-2c69f210111f
normal,USD,2023-11-05,paper,0.35,cardkingdom,retail,233c7c1a-bec5-54e9-95f2-2c69f210111f
foil,USD,2023-11-05,paper,3.99,cardkingdom,retail,233c7c1a-bec5-54e9-95f2-2c69f210111f
normal,USD,2023-11-05,paper,4.85,cardsphere,retail,233c7c1a-bec5-54e9-95f2-2c69f210111f
normal,USD,2023-11-05,mtgo,0.04,cardhoarder,retail,e2ebdd87-99ae-55f4-89fa-6c2903e1d996
foil,USD,2023-11-05,mtgo,0.7,cardhoarder,retail,e2ebdd87-99ae-55f4-89fa-6c2903e1d996
normal,USD,2023-11-05,paper,0.04,tcgplayer,buylist,e2ebdd87-99ae-55f4-89fa-6c2903e1d996
foil,USD,2023-11-05,paper,0.61,tcgplayer,buylist,e2ebdd87-99ae-55f4-89fa-6c2903e1d996
normal,USD,2023-11-05,paper,0.36,tcgplayer,retail,e2ebdd87-99ae-55f4-89fa-6c2903e1d996
foil,USD,2023-11-05,paper,3.87,tcgplayer,retail,e2ebdd87-99ae-55f4-89fa-6c2903e1d996
normal,EUR,2023-11-05,paper,0.1,cardmarket,retail,e2ebdd87-99ae-55f4-89fa-6c2903e1d996
foil,EUR,2023-11-05,paper,2.9,cardmarket,retail,e2ebdd87-99ae-55f4-89fa-6c2903e1d996
normal,USD,2023-11-05,paper,0.04,cardkingdom,buylist,e2ebdd87-99ae-55f4-89fa-6c2903e1d996
foil,USD,2023-11-05,paper,0.75,cardkingdom,buylist,e2ebdd87-99ae-55f4-89fa-6c2903e1d996
normal,USD,2023-11-05,paper,0.39,cardkingdom,retail,e2ebdd87-99ae-55f4-89fa-6c2903e1d996
foil,USD,2023-11-05,paper,2.49,cardkingdom,retail,e2ebdd87-99ae-55f4-89fa-6c2903e1d996
normal,USD,2023-11-05,paper,3.6,cardsphere,retail,e2ebdd87-99ae-55f4-89fa-6c2903e1d996
normal,USD,2023-11-05,mtgo,0.14,cardhoarder,retail,5aadd930-34ee-5c44-a7b5-30e913cd27e1
foil,USD,2023-11-05,mtgo,01.08,cardhoarder,retail,5aadd930-34ee-5c44-a7b5-30e913cd27e1
normal,USD,2023-11-05,paper,0.28,tcgplayer,buylist,5aadd930-34ee-5c44-a7b5-30e913cd27e1
foil,USD,2023-11-05,paper,10.0,tcgplayer,buylist,5aadd930-34ee-5c44-a7b5-30e913cd27e1
normal,USD,2023-11-05,paper,1.23,tcgplayer,retail,5aadd930-34ee-5c44-a7b5-30e913cd27e1
normal,EUR,2023-11-05,paper,0.8,cardmarket,retail,5aadd930-34ee-5c44-a7b5-30e913cd27e1
foil,EUR,2023-11-05,paper,29.99,cardmarket,retail,5aadd930-34ee-5c44-a7b5-30e913cd27e1
normal,USD,2023-11-05,paper,0.26,cardkingdom,buylist,5aadd930-34ee-5c44-a7b5-30e913cd27e1
foil,USD,2023-11-05,paper,8.0,cardkingdom,buylist,5aadd930-34ee-5c44-a7b5-30e913cd27e1
normal,USD,2023-11-05,paper,1.29,cardkingdom,retail,5aadd930-34ee-5c44-a7b5-30e913cd27e1
foil,USD,2023-11-05,paper,15.99,cardkingdom,retail,5aadd930-34ee-5c44-a7b5-30e913cd27e1
normal,USD,2023-11-05,paper,23.15,cardsphere,retail,5aadd930-34ee-5c44-a7b5-30e913cd27e1
normal,USD,2023-11-05,mtgo,0.08,cardhoarder,retail,00c03a00-014f-5858-9a84-dbd8a3bfceb6
foil,USD,2023-11-05,mtgo,0.66,cardhoarder,retail,00c03a00-014f-5858-9a84-dbd8a3bfceb6
normal,USD,2023-11-05,paper,0.18,tcgplayer,buylist,00c03a00-014f-5858-9a84-dbd8a3bfceb6
foil,USD,2023-11-05,paper,6.41,tcgplayer,buylist,00c03a00-014f-5858-9a84-dbd8a3bfceb6
normal,USD,2023-11-05,paper,0.72,tcgplayer,retail,00c03a00-014f-5858-9a84-dbd8a3bfceb6
foil,USD,2023-11-05,paper,16.14,tcgplayer,retail,00c03a00-014f-5858-9a84-dbd8a3bfceb6
normal,EUR,2023-11-05,paper,0.63,cardmarket,retail,00c03a00-014f-5858-9a84-dbd8a3bfceb6
foil,EUR,2023-11-05,paper,13.99,cardmarket,retail,00c03a00-014f-5858-9a84-dbd8a3bfceb6
normal,USD,2023-11-05,paper,0.24,cardkingdom,buylist,00c03a00-014f-5858-9a84-dbd8a3bfceb6
foil,USD,2023-11-05,paper,8.0,cardkingdom,buylist,00c03a00-014f-5858-9a84-dbd8a3bfceb6
normal,USD,2023-11-05,paper,0.79,cardkingdom,retail,00c03a00-014f-5858-9a84-dbd8a3bfceb6
foil,USD,2023-11-05,paper,15.99,cardkingdom,retail,00c03a00-014f-5858-9a84-dbd8a3bfceb6
normal,USD,2023-11-05,paper,32.54,cardsphere,retail,00c03a00-014f-5858-9a84-dbd8a3bfceb6
normal,USD,2023-11-05,mtgo,0.09,cardhoarder,retail,e8f69916-a34f-52e9-9009-0d6f329ef4a9
foil,USD,2023-11-05,mtgo,0.16,cardhoarder,retail,e8f69916-a34f-52e9-9009-0d6f329ef4a9
foil,USD,2023-11-05,paper,1.36,tcgplayer,buylist,e8f69916-a34f-52e9-9009-0d6f329ef4a9
normal,USD,2023-11-05,paper,0.13,tcgplayer,retail,e8f69916-a34f-52e9-9009-0d6f329ef4a9
foil,USD,2023-11-05,paper,5.49,tcgplayer,retail,e8f69916-a34f-52e9-9009-0d6f329ef4a9
normal,EUR,2023-11-05,paper,0.11,cardmarket,retail,e8f69916-a34f-52e9-9009-0d6f329ef4a9
foil,EUR,2023-11-05,paper,2.49,cardmarket,retail,e8f69916-a34f-52e9-9009-0d6f329ef4a9
normal,USD,2023-11-05,paper,0.03,cardkingdom,buylist,e8f69916-a34f-52e9-9009-0d6f329ef4a9
foil,USD,2023-11-05,paper,0.45,cardkingdom,buylist,e8f69916-a34f-52e9-9009-0d6f329ef4a9
normal,USD,2023-11-05,paper,0.35,cardkingdom,retail,e8f69916-a34f-52e9-9009-0d6f329ef4a9
foil,USD,2023-11-05,paper,1.49,cardkingdom,retail,e8f69916-a34f-52e9-9009-0d6f329ef4a9
normal,USD,2023-11-05,paper,4.65,cardsphere,retail,e8f69916-a34f-52e9-9009-0d6f329ef4a9
normal,USD,2023-11-05,mtgo,0.06,cardhoarder,retail,c182a03b-2f3f-5a4c-a9cb-833167d9ce9a
foil,USD,2023-11-05,mtgo,0.23,cardhoarder,retail,c182a03b-2f3f-5a4c-a9cb-833167d9ce9a
normal,USD,2023-11-05,paper,0.21,tcgplayer,buylist,c182a03b-2f3f-5a4c-a9cb-833167d9ce9a
foil,USD,2023-11-05,paper,08.07,tcgplayer,buylist,c182a03b-2f3f-5a4c-a9cb-833167d9ce9a
normal,USD,2023-11-05,paper,1.22,tcgplayer,retail,c182a03b-2f3f-5a4c-a9cb-833167d9ce9a
foil,USD,2023-11-05,paper,36.49,tcgplayer,retail,c182a03b-2f3f-5a4c-a9cb-833167d9ce9a
normal,EUR,2023-11-05,paper,0.42,cardmarket,retail,c182a03b-2f3f-5a4c-a9cb-833167d9ce9a
foil,EUR,2023-11-05,paper,1.29,cardmarket,retail,c182a03b-2f3f-5a4c-a9cb-833167d9ce9a
normal,USD,2023-11-05,paper,0.33,cardkingdom,buylist,c182a03b-2f3f-5a4c-a9cb-833167d9ce9a
foil,USD,2023-11-05,paper,4.0,cardkingdom,buylist,c182a03b-2f3f-5a4c-a9cb-833167d9ce9a
normal,USD,2023-11-05,paper,1.29,cardkingdom,retail,c182a03b-2f3f-5a4c-a9cb-833167d9ce9a
foil,USD,2023-11-05,paper,7.99,cardkingdom,retail,c182a03b-2f3f-5a4c-a9cb-833167d9ce9a
normal,USD,2023-11-05,paper,11.62,cardsphere,retail,c182a03b-2f3f-5a4c-a9cb-833167d9ce9a
normal,USD,2023-11-05,mtgo,0.12,cardhoarder,retail,90737596-1f65-5666-a118-51cb611e29b5
foil,USD,2023-11-05,mtgo,0.03,cardhoarder,retail,90737596-1f65-5666-a118-51cb611e29b5
normal,USD,2023-11-05,paper,0.13,tcgplayer,retail,90737596-1f65-5666-a118-51cb611e29b5
foil,USD,2023-11-05,paper,0.39,tcgplayer,retail,90737596-1f65-5666-a118-51cb611e29b5
normal,EUR,2023-11-05,paper,0.02,cardmarket,retail,90737596-1f65-5666-a118-51cb611e29b5
foil,EUR,2023-11-05,paper,0.3,cardmarket,retail,90737596-1f65-5666-a118-51cb611e29b5
normal,USD,2023-11-05,paper,0.03,cardkingdom,buylist,90737596-1f65-5666-a118-51cb611e29b5
foil,USD,2023-11-05,paper,0.2,cardkingdom,buylist,90737596-1f65-5666-a118-51cb611e29b5
normal,USD,2023-11-05,paper,0.35,cardkingdom,retail,90737596-1f65-5666-a118-51cb611e29b5
foil,USD,2023-11-05,paper,0.99,cardkingdom,retail,90737596-1f65-5666-a118-51cb611e29b5
normal,USD,2023-11-05,paper,0.64,cardsphere,retail,90737596-1f65-5666-a118-51cb611e29b5
normal,USD,2023-11-05,mtgo,0.04,cardhoarder,retail,3df8ff78-b4bc-5288-9c27-774f36939e62
foil,USD,2023-11-05,mtgo,0.09,cardhoarder,retail,3df8ff78-b4bc-5288-9c27-774f36939e62
foil,USD,2023-11-05,paper,0.17,tcgplayer,buylist,3df8ff78-b4bc-5288-9c27-774f36939e62
normal,USD,2023-11-05,paper,0.1,tcgplayer,retail,3df8ff78-b4bc-5288-9c27-774f36939e62
foil,USD,2023-11-05,paper,1.37,tcgplayer,retail,3df8ff78-b4bc-5288-9c27-774f36939e62
normal,EUR,2023-11-05,paper,0.09,cardmarket,retail,3df8ff78-b4bc-5288-9c27-774f36939e62
foil,EUR,2023-11-05,paper,1.0,cardmarket,retail,3df8ff78-b4bc-5288-9c27-774f36939e62
normal,USD,2023-11-05,paper,0.03,cardkingdom,buylist,3df8ff78-b4bc-5288-9c27-774f36939e62
foil,USD,2023-11-05,paper,0.2,cardkingdom,buylist,3df8ff78-b4bc-5288-9c27-774f36939e62
normal,USD,2023-11-05,paper,0.35,cardkingdom,retail,3df8ff78-b4bc-5288-9c27-774f36939e62
foil,USD,2023-11-05,paper,0.99,cardkingdom,retail,3df8ff78-b4bc-5288-9c27-774f36939e62
normal,USD,2023-11-05,paper,0.63,cardsphere,retail,3df8ff78-b4bc-5288-9c27-774f36939e62
normal,USD,2023-11-05,mtgo,0.12,cardhoarder,retail,7759f516-b520-5c29-93b6-c1905a329ea2
foil,USD,2023-11-05,mtgo,0.05,cardhoarder,retail,7759f516-b520-5c29-93b6-c1905a329ea2
foil,USD,2023-11-05,paper,0.01,tcgplayer,buylist,7759f516-b520-5c29-93b6-c1905a329ea2
normal,USD,2023-11-05,paper,0.12,tcgplayer,retail,7759f516-b520-5c29-93b6-c1905a329ea2
foil,USD,2023-11-05,paper,0.69,tcgplayer,retail,7759f516-b520-5c29-93b6-c1905a329ea2
normal,EUR,2023-11-05,paper,0.1,cardmarket,retail,7759f516-b520-5c29-93b6-c1905a329ea2
foil,EUR,2023-11-05,paper,0.9,cardmarket,retail,7759f516-b520-5c29-93b6-c1905a329ea2
normal,USD,2023-11-05,paper,0.03,cardkingdom,buylist,7759f516-b520-5c29-93b6-c1905a329ea2
foil,USD,2023-11-05,paper,0.45,cardkingdom,buylist,7759f516-b520-5c29-93b6-c1905a329ea2
normal,USD,2023-11-05,paper,0.35,cardkingdom,retail,7759f516-b520-5c29-93b6-c1905a329ea2
foil,USD,2023-11-05,paper,1.49,cardkingdom,retail,7759f516-b520-5c29-93b6-c1905a329ea2
normal,USD,2023-11-05,paper,0.21,cardsphere,retail,7759f516-b520-5c29-93b6-c1905a329ea2
normal,USD,2023-11-05,mtgo,0.04,cardhoarder,retail,de345860-f1ed-5fe4-806e-ffda52466c37
foil,USD,2023-11-05,mtgo,0.6,cardhoarder,retail,de345860-f1ed-5fe4-806e-ffda52466c37
normal,USD,2023-11-05,paper,0.01,tcgplayer,buylist,de345860-f1ed-5fe4-806e-ffda52466c37
foil,USD,2023-11-05,paper,0.72,tcgplayer,buylist,de345860-f1ed-5fe4-806e-ffda52466c37
normal,USD,2023-11-05,paper,0.36,tcgplayer,retail,de345860-f1ed-5fe4-806e-ffda52466c37
foil,USD,2023-11-05,paper,5.59,tcgplayer,retail,de345860-f1ed-5fe4-806e-ffda52466c37
normal,EUR,2023-11-05,paper,0.05,cardmarket,retail,de345860-f1ed-5fe4-806e-ffda52466c37
foil,EUR,2023-11-05,paper,1.25,cardmarket,retail,de345860-f1ed-5fe4-806e-ffda52466c37
normal,USD,2023-11-05,paper,0.04,cardkingdom,buylist,de345860-f1ed-5fe4-806e-ffda52466c37
foil,USD,2023-11-05,paper,0.9,cardkingdom,buylist,de345860-f1ed-5fe4-806e-ffda52466c37
normal,USD,2023-11-05,paper,0.39,cardkingdom,retail,de345860-f1ed-5fe4-806e-ffda52466c37
foil,USD,2023-11-05,paper,2.99,cardkingdom,retail,de345860-f1ed-5fe4-806e-ffda52466c37
normal,USD,2023-11-05,paper,5.2,cardsphere,retail,de345860-f1ed-5fe4-806e-ffda52466c37
normal,USD,2023-11-05,mtgo,0.04,cardhoarder,retail,c1f855e1-40b6-5437-85ef-2d04a3b1d58c
foil,USD,2023-11-05,mtgo,0.75,cardhoarder,retail,c1f855e1-40b6-5437-85ef-2d04a3b1d58c
normal,USD,2023-11-05,paper,0.1,tcgplayer,buylist,c1f855e1-40b6-5437-85ef-2d04a3b1d58c
foil,USD,2023-11-05,paper,1.34,tcgplayer,buylist,c1f855e1-40b6-5437-85ef-2d04a3b1d58c
normal,USD,2023-11-05,paper,0.61,tcgplayer,retail,c1f855e1-40b6-5437-85ef-2d04a3b1d58c
foil,USD,2023-11-05,paper,8.5,tcgplayer,retail,c1f855e1-40b6-5437-85ef-2d04a3b1d58c
normal,EUR,2023-11-05,paper,0.15,cardmarket,retail,c1f855e1-40b6-5437-85ef-2d04a3b1d58c
foil,EUR,2023-11-05,paper,1.49,cardmarket,retail,c1f855e1-40b6-5437-85ef-2d04a3b1d58c
normal,USD,2023-11-05,paper,0.07,cardkingdom,buylist,c1f855e1-40b6-5437-85ef-2d04a3b1d58c
foil,USD,2023-11-05,paper,1.58,cardkingdom,buylist,c1f855e1-40b6-5437-85ef-2d04a3b1d58c
normal,USD,2023-11-05,paper,0.69,cardkingdom,retail,c1f855e1-40b6-5437-85ef-2d04a3b1d58c
foil,USD,2023-11-05,paper,4.49,cardkingdom,retail,c1f855e1-40b6-5437-85ef-2d04a3b1d58c
normal,USD,2023-11-05,paper,7.9,cardsphere,retail,c1f855e1-40b6-5437-85ef-2d04a3b1d58c
normal,USD,2023-11-05,mtgo,0.04,cardhoarder,retail,1eabfcbf-ae04-5290-b5d3-f23785430fe8
foil,USD,2023-11-05,mtgo,0.8,cardhoarder,retail,1eabfcbf-ae04-5290-b5d3-f23785430fe8
normal,USD,2023-11-05,paper,0.05,tcgplayer,buylist,1eabfcbf-ae04-5290-b5d3-f23785430fe8
foil,USD,2023-11-05,paper,0.36,tcgplayer,buylist,1eabfcbf-ae04-5290-b5d3-f23785430fe8
normal,USD,2023-11-05,paper,0.43,tcgplayer,retail,1eabfcbf-ae04-5290-b5d3-f23785430fe8
foil,USD,2023-11-05,paper,1.97,tcgplayer,retail,1eabfcbf-ae04-5290-b5d3-f23785430fe8
normal,EUR,2023-11-05,paper,0.2,cardmarket,retail,1eabfcbf-ae04-5290-b5d3-f23785430fe8
foil,EUR,2023-11-05,paper,6.0,cardmarket,retail,1eabfcbf-ae04-5290-b5d3-f23785430fe8
normal,USD,2023-11-05,paper,0.05,cardkingdom,buylist,1eabfcbf-ae04-5290-b5d3-f23785430fe8
foil,USD,2023-11-05,paper,0.63,cardkingdom,buylist,1eabfcbf-ae04-5290-b5d3-f23785430fe8
normal,USD,2023-11-05,paper,0.49,cardkingdom,retail,1eabfcbf-ae04-5290-b5d3-f23785430fe8
foil,USD,2023-11-05,paper,2.49,cardkingdom,retail,1eabfcbf-ae04-5290-b5d3-f23785430fe8
normal,USD,2023-11-05,paper,1.83,cardsphere,retail,1eabfcbf-ae04-5290-b5d3-f23785430fe8
normal,USD,2023-11-05,mtgo,0.04,cardhoarder,retail,3a5253fc-53dd-544e-8782-7a7ea09e838c
foil,USD,2023-11-05,mtgo,0.54,cardhoarder,retail,3a5253fc-53dd-544e-8782-7a7ea09e838c
normal,USD,2023-11-05,paper,0.01,tcgplayer,buylist,3a5253fc-53dd-544e-8782-7a7ea09e838c
foil,USD,2023-11-05,paper,1.0,tcgplayer,buylist,3a5253fc-53dd-544e-8782-7a7ea09e838c
normal,USD,2023-11-05,paper,0.43,tcgplayer,retail,3a5253fc-53dd-544e-8782-7a7ea09e838c
foil,USD,2023-11-05,paper,7.71,tcgplayer,retail,3a5253fc-53dd-544e-8782-7a7ea09e838c
normal,EUR,2023-11-05,paper,0.1,cardmarket,retail,3a5253fc-53dd-544e-8782-7a7ea09e838c
foil,EUR,2023-11-05,paper,3.0,cardmarket,retail,3a5253fc-53dd-544e-8782-7a7ea09e838c
normal,USD,2023-11-05,paper,0.07,cardkingdom,buylist,3a5253fc-53dd-544e-8782-7a7ea09e838c
foil,USD,2023-11-05,paper,0.9,cardkingdom,buylist,3a5253fc-53dd-544e-8782-7a7ea09e838c
normal,USD,2023-11-05,paper,0.69,cardkingdom,retail,3a5253fc-53dd-544e-8782-7a7ea09e838c
foil,USD,2023-11-05,paper,2.99,cardkingdom,retail,3a5253fc-53dd-544e-8782-7a7ea09e838c
normal,USD,2023-11-05,paper,7.17,cardsphere,retail,3a5253fc-53dd-544e-8782-7a7ea09e838c
normal,USD,2023-11-05,mtgo,0.04,cardhoarder,retail,b66734fa-8d6b-545e-aa5b-927bf89256bf
foil,USD,2023-11-05,mtgo,0.05,cardhoarder,retail,b66734fa-8d6b-545e-aa5b-927bf89256bf
foil,USD,2023-11-05,paper,2.25,tcgplayer,buylist,b66734fa-8d6b-545e-aa5b-927bf89256bf
normal,USD,2023-11-05,paper,0.23,tcgplayer,retail,b66734fa-8d6b-545e-aa5b-927bf89256bf
foil,USD,2023-11-05,paper,8.99,tcgplayer,retail,b66734fa-8d6b-545e-aa5b-927bf89256bf
normal,EUR,2023-11-05,paper,0.1,cardmarket,retail,b66734fa-8d6b-545e-aa5b-927bf89256bf
foil,EUR,2023-11-05,paper,2.25,cardmarket,retail,b66734fa-8d6b-545e-aa5b-927bf89256bf
normal,USD,2023-11-05,paper,0.03,cardkingdom,buylist,b66734fa-8d6b-545e-aa5b-927bf89256bf
foil,USD,2023-11-05,paper,0.13,cardkingdom,buylist,b66734fa-8d6b-545e-aa5b-927bf89256bf
normal,USD,2023-11-05,paper,0.35,cardkingdom,retail,b66734fa-8d6b-545e-aa5b-927bf89256bf
